REGIONAL;ZONA;COD_OFICINA;OFICINA;MES;Asesores;Gerente;Gorra;Camisa;Corbata;Pantalón;Buso;Medias;Gafas;Cinturón;Blazer;Camiseta;Zapato;Total productos;Asesor 2;Asesor 1;Categoria;Rotación;Horario extendido;Año;Trimestre;Productividad
SURORIENTE;META, BOYACA Y NARIÑO;423;UNICENTRO - PASTO;1/11/2018;2,5;1;5;19;;27;3;1;1;12;5;20;;93;1;1;PEQUEÑA;0;0;2018;Trim.4;37,2
SURORIENTE;META, BOYACA Y NARIÑO;251;VILLA DE LEYVA;1/11/2018;2,5;1;2;12;;22;2;;;11;22;6;1;78;1;1;PEQUEÑA;1;1;2018;Trim.4;31,2
SURORIENTE;META, BOYACA Y NARIÑO;410;VILLAVICENCIO;1/11/2018;6,5;1;1;161;;63;9;1;1;46;16;80;1;379;3;3;MUY GRANDE;0;0;2018;Trim.4;58,3
OCCIDENTE;VALLE Y EJE CAFETERO;460;ARMENIA;1/11/2018;8,5;1;8;179;;86;12;;;50;17;70;;422;5;3;MUY GRANDE;0;0;2018;Trim.4;49,6
OCCIDENTE;VALLE Y EJE CAFETERO;570;BUENAVENTURA;1/11/2018;5,5;1;3;58;;36;4;;;40;21;66;1;229;3;2;GRANDE;0;0;2018;Trim.4;41,6
OCCIDENTE;VALLE Y EJE CAFETERO;580;BUGA;1/11/2018;4,5;1;6;42;;84;5;;1;42;17;28;;225;2;2;GRANDE;0;0;2018;Trim.4;50
OCCIDENTE;VALLE Y EJE CAFETERO;285;CABLE PLAZA;1/11/2018;2,5;1;4;5;;10;4;;;2;5;2;1;33;1;1;DEPENDIENTE;0;0;2018;Trim.4;13,2
OCCIDENTE;VALLE Y EJE CAFETERO;660;CARTAGO;1/11/2018;4,5;1;;309;;57;3;5;;40;23;27;;464;2;2;GRANDE;0;0;2018;Trim.4;103,1
OCCIDENTE;VALLE Y EJE CAFETERO;474;DOS QUEBRADAS;1/11/2018;3,5;1;3;20;;24;11;1;;15;6;35;;115;2;1;PEQUEÑA;0;1;2018;Trim.4;32,9
OCCIDENTE;VALLE Y EJE CAFETERO;280;MANIZALES;1/11/2018;8,5;1;;67;;97;9;5;;58;20;50;1;307;4;4;MUY GRANDE;0;0;2018;Trim.4;36,1
OCCIDENTE;VALLE Y EJE CAFETERO;583;NUEVA OFICINA YUMBO;1/11/2018;3,5;1;3;21;;34;10;;1;23;3;38;1;134;2;1;PEQUEÑA;1;0;2018;Trim.4;38,3
OCCIDENTE;VALLE Y EJE CAFETERO;590;PALMIRA;1/11/2018;6,5;1;33;57;;83;7;;;53;9;72;;314;4;2;GRANDE;1;0;2018;Trim.4;48,3
OCCIDENTE;VALLE Y EJE CAFETERO;470;PEREIRA;1/11/2018;6,5;1;2;94;1;60;7;;1;31;6;54;;256;3;3;MUY GRANDE;0;0;2018;Trim.4;39,4
OCCIDENTE;VALLE Y EJE CAFETERO;290;POPAYAN;1/11/2018;6,5;1;10;90;;75;12;;5;53;13;73;;331;3;3;MUY GRANDE;0;0;2018;Trim.4;50,9
OCCIDENTE;VALLE Y EJE CAFETERO;600;TULUA;1/11/2018;9,5;1;22;57;;134;19;1;1;70;36;82;2;424;5;4;GRANDE;0;0;2018;Trim.4;44,6
OCCIDENTE;VALLE Y EJE CAFETERO;440;TUMACO;1/11/2018;4,5;1;1;43;;49;8;1;;17;14;34;;167;2;2;MEDIANA;0;0;2018;Trim.4;37,1
OCCIDENTE;VALLE Y EJE CAFETERO;291;UNIVERSIDAD DEL CAUCA;1/11/2018;1;0;;15;;14;5;;;;5;;;39;1;0;DEPENDIENTE;0;0;2018;Trim.4;39
OCCIDENTE;VALLE Y EJE CAFETERO;606;VIVA BUENAVENTURA;1/11/2018;2,5;1;4;13;;16;;;;;6;;;39;1;1;DEPENDIENTE;0;1;2018;Trim.4;15,6
BOGOTÁ Y PYME;BOGOTÁ CENTRO;141;AVENIDA SEXTA - BOGOTA;1/12/2018;2,5;1;33;21;1;19;2;;2;9;4;20;1;112;1;1;PEQUEÑA;0;0;2018;Trim.4;44,8
BOGOTÁ Y PYME;BOGOTÁ SUR ;130;BARRIO RESTREPO;1/12/2018;4,5;1;7;45;;44;1;2;;33;12;28;1;173;2;2;GRANDE;0;0;2018;Trim.4;38,4
BOGOTÁ Y PYME;BOGOTÁ CENTRO;19;BARRIO RICAURTE;1/12/2018;2,5;1;11;16;;15;1;;1;5;2;19;1;71;1;1;PEQUEÑA;1;0;2018;Trim.4;28,4
BOGOTÁ Y PYME;BOGOTÁ CENTRO;70;BOGOTA;1/12/2018;4,5;1;16;47;;22;13;2;1;17;9;35;1;163;2;2;MUY GRANDE;1;0;2018;Trim.4;36,2
BOGOTÁ Y PYME;BOGOTÁ CENTRO;70;CALLE CATORCE;1/12/2018;9,5;1;18;55;;41;4;1;2;22;12;108;1;264;6;3;MUY GRANDE;1;0;2018;Trim.4;27,8
BOGOTÁ Y PYME;BOGOTÁ CENTRO;42;CENTRO ADMINISTRATIVO DISTRITAL;1/12/2018;2,5;1;;13;;10;6;2;1;9;1;25;;67;1;1;PEQUEÑA;0;0;2018;Trim.4;26,8
BOGOTÁ Y PYME;BOGOTÁ CENTRO;26;LOS MINISTERIOS;1/12/2018;3,5;1;5;365;;13;5;;;3;4;91;2;488;2;1;MEDIANA;1;0;2018;Trim.4;139,4
BOGOTÁ Y PYME;BOGOTÁ CENTRO;19;PALOQUEMAO;1/12/2018;2,5;1;13;16;;11;12;;1;8;7;32;1;101;1;1;PEQUEÑA;1;0;2018;Trim.4;40,4
BOGOTÁ Y PYME;BOGOTÁ CENTRO;40;PRINCIPAL;1/12/2018;7,5;1;18;69;;45;10;4;6;22;14;38;;226;4;3;MUY GRANDE;1;0;2018;Trim.4;30,1
BOGOTÁ Y PYME;BOGOTÁ CENTRO;26;SAN AGUSTIN;1/12/2018;3,5;1;13;25;;14;3;;;9;7;113;;184;2;1;MEDIANA;1;0;2018;Trim.4;52,6
BOGOTÁ Y PYME;BOGOTÁ CENTRO;150;SAN DIEGO;1/12/2018;7,5;1;6;50;;44;10;2;8;28;11;37;;196;4;3;MUY GRANDE;1;0;2018;Trim.4;26,1
BOGOTÁ Y PYME;BOGOTÁ CENTRO;42;SANS FACON;1/12/2018;2,5;1;2;15;;9;7;;3;7;5;20;1;69;1;1;PEQUEÑA;0;0;2018;Trim.4;27,6
BOGOTÁ Y PYME;BOGOTÁ SUR ;129;SOSIEGO;1/12/2018;2,5;1;3;15;;16;2;1;;8;6;13;;64;1;1;PEQUEÑA;0;0;2018;Trim.4;25,6
BOGOTÁ Y PYME;BOGOTÁ NORTE;11;ANTIGUO COUNTRY;1/12/2018;2,5;1;1;14;;8;4;;1;4;1;1;;34;1;1;PEQUEÑA;1;0;2018;Trim.4;13,6
BOGOTÁ Y PYME;BOGOTÁ CENTRO;66;AVENIDA CHILE;1/12/2018;4,5;1;5;23;;18;7;3;9;10;7;16;;98;2;2;GRANDE;1;0;2018;Trim.4;21,8
BOGOTÁ Y PYME;BOGOTÁ CENTRO;48;CALLE 64;1/12/2018;2;0;1;3;;7;6;;;;5;;;22;1;1;PEQUEÑA;1;0;2018;Trim.4;11
BOGOTÁ Y PYME;BOGOTÁ NORTE;98;CANTON NORTE;1/12/2018;2,5;1;9;161;;12;7;2;;2;2;45;;240;1;1;MEDIANA;0;0;2018;Trim.4;96
BOGOTÁ Y PYME;BOGOTÁ NORTE;88;CEDRITOS;1/12/2018;3,5;1;3;39;3;28;8;1;3;21;18;15;1;140;2;1;GRANDE;0;1;2018;Trim.4;40
BOGOTÁ Y PYME;BOGOTÁ CENTRO;48;CHAPINERO;1/12/2018;6,5;1;3;24;;28;4;4;;5;1;5;;74;3;3;PEQUEÑA;1;0;2018;Trim.4;11,4
BOGOTÁ Y PYME;BOGOTÁ NORTE;63;CHICO - PARQUE 93;1/12/2018;3,5;1;2;17;5;6;1;1;47;2;4;1;;86;1;2;PEQUEÑA;1;0;2018;Trim.4;24,6
BOGOTÁ Y PYME;BOGOTÁ NORTE;29;LA CASTELLANA;1/12/2018;2,5;1;2;10;;9;5;2;3;7;5;6;;49;1;1;MEDIANA;0;0;2018;Trim.4;19,6
BOGOTÁ Y PYME;BOGOTÁ OCCIDENTE;65;LA FLORESTA;1/12/2018;4,5;1;8;56;;27;10;1;7;7;18;2;1;137;2;2;GRANDE;0;0;2018;Trim.4;30,4
BOGOTÁ Y PYME;BOGOTÁ NORTE;44;PLAZA IMPERIAL (SUBA);1/12/2018;3,5;1;7;90;;44;7;;;24;20;24;;216;2;1;MEDIANA;1;0;2018;Trim.4;61,7
BOGOTÁ Y PYME;BOGOTÁ NORTE;45;SANTA FE;1/12/2018;3,5;1;1;64;;13;2;;5;7;13;1;;106;2;1;MEDIANA;0;0;2018;Trim.4;30,3
BOGOTÁ Y PYME;BOGOTÁ CENTRO;170;SIETE DE AGOSTO;1/12/2018;2,5;1;5;15;;14;3;4;;13;10;10;;74;1;1;PEQUEÑA;1;0;2018;Trim.4;29,6
BOGOTÁ Y PYME;BOGOTÁ OCCIDENTE;87;TITAN PLAZA;1/12/2018;3,5;1;1;44;;27;3;2;1;9;22;3;3;115;2;1;MEDIANA;1;1;2018;Trim.4;32,9
BOGOTÁ Y PYME;BOGOTÁ NORTE;41;TOBERIN;1/12/2018;3,5;1;5;35;1;16;5;;2;8;5;11;1;89;1;2;PEQUEÑA;1;0;2018;Trim.4;25,4
BOGOTÁ Y PYME;BOGOTÁ NORTE;39;UNICENTRO;1/12/2018;4,5;1;6;13;;14;9;1;;9;7;7;1;67;2;2;GRANDE;1;0;2018;Trim.4;14,9
BOGOTÁ Y PYME;BOGOTÁ NORTE;22;USAQUEN;1/12/2018;3,5;1;9;17;;16;14;;2;10;14;5;3;90;2;1;MEDIANA;1;0;2018;Trim.4;25,7
BOGOTÁ Y PYME;BOGOTÁ OCCIDENTE;14;ALAMOS INDUSTRIAL;1/12/2018;3,5;1;1;34;;31;;;1;17;7;13;;104;2;1;PEQUEÑA;1;0;2018;Trim.4;29,7
BOGOTÁ Y PYME;BOGOTÁ OCCIDENTE;49;ARRECIFES ;1/12/2018;3,5;1;2;25;;16;9;1;1;7;12;29;2;104;2;1;MEDIANA;0;0;2018;Trim.4;29,7
BOGOTÁ Y PYME;BOGOTÁ OCCIDENTE;80;CAN;1/12/2018;8,5;1;9;34;;44;10;3;1;12;11;19;;143;5;3;MUY GRANDE;1;0;2018;Trim.4;16,8
BOGOTÁ Y PYME;BOGOTÁ OCCIDENTE;12;CIUDAD UNIVERSITARIA;1/12/2018;2,5;1;1;5;2;5;11;;1;3;3;9;;40;1;1;MEDIANA;0;0;2018;Trim.4;16
BOGOTÁ Y PYME;BOGOTÁ OCCIDENTE;14;EL DORADO;1/12/2018;3,5;1;6;9;1;6;;1;1;1;1;28;;54;2;1;PEQUEÑA;1;0;2018;Trim.4;15,4
BOGOTÁ Y PYME;BOGOTÁ OCCIDENTE;25;FERIA EXPOSICION;1/12/2018;4,5;1;8;22;;29;8;3;1;14;4;13;1;103;2;2;MEDIANA;0;0;2018;Trim.4;22,9
BOGOTÁ Y PYME;BOGOTÁ OCCIDENTE;38;FONTIBON;1/12/2018;4,5;1;6;41;;30;6;;2;12;8;14;1;120;2;2;MEDIANA;1;0;2018;Trim.4;26,7
BOGOTÁ Y PYME;BOGOTÁ CENTRO;160;GALERIAS;1/12/2018;4,5;1;3;22;;23;4;2;;12;26;7;;99;2;2;GRANDE;1;0;2018;Trim.4;22
BOGOTÁ Y PYME;BOGOTÁ OCCIDENTE;53;HAYUELOS;1/12/2018;2,5;1;1;30;;26;6;1;;10;10;15;1;100;1;1;Pequeña;1;1;2018;Trim.4;40
BOGOTÁ Y PYME;BOGOTÁ CENTRO;48;MARLY;1/12/2018;2,5;1;;26;1;11;6;1;2;6;7;10;;70;1;1;PEQUEÑA;1;0;2018;Trim.4;28
BOGOTÁ Y PYME;BOGOTÁ OCCIDENTE;115;PUENTE ARANDA;1/12/2018;3,5;1;6;11;1;18;3;1;54;7;4;29;2;136;2;1;PEQUEÑA;1;0;2018;Trim.4;38,9
BOGOTÁ Y PYME;BOGOTÁ CENTRO;48;PUNTO 52;1/12/2018;2,5;1;7;6;;6;7;1;;4;1;7;;39;1;1;PEQUEÑA;1;0;2018;Trim.4;15,6
BOGOTÁ Y PYME;BOGOTÁ CENTRO;9;TEUSAQUILLO;1/12/2018;2,5;1;2;52;;15;1;;5;5;;10;;90;1;1;PEQUEÑA;0;0;2018;Trim.4;36
BOGOTÁ Y PYME;BOGOTÁ OCCIDENTE;730;ZONA INDUSTRIAL;1/12/2018;2,5;1;2;12;;6;2;;1;5;3;16;1;48;1;1;PEQUEÑA;0;0;2018;Trim.4;19,2
BOGOTÁ Y PYME;BOGOTÁ SUR ;116;ALTAVISTA;1/12/2018;2,5;1;;21;;18;4;1;1;9;8;18;;80;1;1;PEQUEÑA;1;1;2018;Trim.4;32
BOGOTÁ Y PYME;BOGOTÁ SUR ;34;BARRIO CLARET;1/12/2018;2,5;1;;32;;20;5;;;7;6;16;1;87;1;1;PEQUEÑA;1;0;2018;Trim.4;34,8
BOGOTÁ Y PYME;BOGOTÁ SUR ;57;CAZUCA;1/12/2018;2,5;1;1;13;;19;6;1;1;9;3;18;;71;1;1;PEQUEÑA;0;0;2018;Trim.4;28,4
BOGOTÁ Y PYME;BOGOTÁ SUR ;59;CENTRO MAYOR;1/12/2018;4,5;1;4;56;;51;15;2;;29;17;29;4;207;2;2;Mediana;1;1;2018;Trim.4;46
BOGOTÁ Y PYME;BOGOTÁ SUR ;670;CORABASTOS;1/12/2018;2,5;1;;13;;21;4;1;20;9;6;12;;86;1;1;PEQUEÑA;0;0;2018;Trim.4;34,4
BOGOTÁ Y PYME;BOGOTÁ SUR ;13;DEL SUR;1/12/2018;2,5;1;3;16;;10;7;;;7;5;20;;68;1;1;PEQUEÑA;0;0;2018;Trim.4;27,2
SURORIENTE;CUNDINAMARCA Y SUR;94;ESCUELA GONZALO JIMENEZ DE QUESADA;1/12/2018;1;0;;;;4;;2;;;;;;6;1;0;DEPENDIENTE;0;0;2018;Trim.4;6
BOGOTÁ Y PYME;BOGOTÁ SUR ;15;KENNEDY;1/12/2018;8,5;1;4;69;;77;6;2;;50;15;52;;275;5;3;MUY GRANDE;0;1;2018;Trim.4;32,4
BOGOTÁ Y PYME;BOGOTÁ SUR ;18;MUZU;1/12/2018;4,5;1;3;22;;45;7;;;24;8;26;;135;2;2;GRANDE;0;0;2018;Trim.4;30
BOGOTÁ Y PYME;BOGOTÁ SUR ;86;PLAZA DE LAS AMERICAS;1/12/2018;2,5;1;;42;;25;6;;;;9;;2;84;1;1;DEPENDIENTE;1;1;2018;Trim.4;33,6
SURORIENTE;CUNDINAMARCA Y SUR;33;SIBATE;1/12/2018;2,5;1;1;21;;9;2;;;7;11;15;;66;1;1;PEQUEÑA;0;0;2018;Trim.4;26,4
BOGOTÁ Y PYME;BOGOTÁ SUR ;58;SOACHA;1/12/2018;2,5;1;;19;;24;3;;;11;3;17;;77;1;1;PEQUEÑA;0;0;2018;Trim.4;30,8
BOGOTÁ Y PYME;BOGOTÁ SUR ;35;VEINTE DE JULIO;1/12/2018;2,5;1;;36;;23;6;1;1;7;11;11;;96;1;1;PEQUEÑA;0;0;2018;Trim.4;38,4
NOROCCIDENTE;ANTIOQUIA Y CHOCO;196;BELLO;1/12/2018;6,5;1;1;26;;65;9;2;;32;16;41;;192;4;2;GRANDE;1;0;2018;Trim.4;29,5
NOROCCIDENTE;ANTIOQUIA Y CHOCO;277;CALDAS;1/12/2018;3,5;1;;24;;53;8;;;36;9;12;;142;1;2;PEQUEÑA;0;1;2018;Trim.4;40,6
NOROCCIDENTE;ANTIOQUIA Y CHOCO;215;CAREPA;1/12/2018;3,5;1;;10;;4;;;;6;6;32;;58;2;1;Pequeña;0;0;2018;Trim.4;16,6
NOROCCIDENTE;ANTIOQUIA Y CHOCO;205;CHIGORODO;1/12/2018;3,5;1;;12;1;21;2;;;8;3;7;;54;2;1;PEQUEÑA;0;0;2018;Trim.4;15,4
NOROCCIDENTE;ANTIOQUIA Y CHOCO;193;ENVIGADO;1/12/2018;3,5;1;1;32;;30;2;1;;19;8;24;;117;2;1;MEDIANA;0;0;2018;Trim.4;33,4
NOROCCIDENTE;ANTIOQUIA Y CHOCO;192;ITAGUI;1/12/2018;4,5;1;;36;;49;3;;;24;12;16;1;141;2;2;GRANDE;1;0;2018;Trim.4;31,3
NOROCCIDENTE;ANTIOQUIA Y CHOCO;279;PLATINO;1/12/2018;2,5;1;;6;;13;2;;;4;6;4;;35;1;1;PEQUEÑA;0;0;2018;Trim.4;14
NOROCCIDENTE;ANTIOQUIA Y CHOCO;380;QUIBDO;1/12/2018;8,5;1;1;251;1;65;1;;1;23;22;73;;438;5;3;GRANDE;0;0;2018;Trim.4;51,5
NOROCCIDENTE;ANTIOQUIA Y CHOCO;185;RIONEGRO;1/12/2018;3,5;1;;8;;43;7;;;23;7;9;;97;2;1;MEDIANA;0;0;2018;Trim.4;27,7
NOROCCIDENTE;ANTIOQUIA Y CHOCO;213;RIONEGRO SAN NICOLAS - EXT;1/12/2018;2,5;1;;12;;6;6;;;2;6;3;;35;1;1;PEQUEÑA;0;0;2018;Trim.4;14
NOROCCIDENTE;ANTIOQUIA Y CHOCO;211;SABANETA AVES MARIA;1/12/2018;2,5;1;;8;;13;3;;;5;;7;1;37;1;1;PEQUEÑA;0;0;2018;Trim.4;14,8
NOROCCIDENTE;ANTIOQUIA Y CHOCO;210;YOLOMBO;1/12/2018;2,5;1;1;5;;8;1;;2;5;8;7;;37;1;1;PEQUEÑA;0;1;2018;Trim.4;14,8
NOROCCIDENTE;CARIBE NORTE;308;AMERICANO;1/12/2018;3,5;1;8;21;;34;8;;;18;19;50;;158;2;1;PEQUEÑA;0;1;2018;Trim.4;45,1
NOROCCIDENTE;CARIBE NORTE;681;AVENIDA BOYACA;1/12/2018;2,5;1;;11;;16;4;;1;8;7;19;;66;1;1;PEQUEÑA;0;1;2018;Trim.4;26,4
NOROCCIDENTE;CARIBE NORTE;220;BARRANQUILLA;1/12/2018;9,5;1;10;50;;59;24;1;15;40;22;45;2;268;5;4;MUY GRANDE;1;0;2018;Trim.4;28,2
NOROCCIDENTE;CARIBE NORTE;221;CALLE 72;1/12/2018;6,5;1;1;79;;40;8;;16;18;8;46;;216;3;3;GRANDE;0;0;2018;Trim.4;33,2
NOROCCIDENTE;CARIBE NORTE;229;CALLE MURILLO;1/12/2018;2,5;1;;22;;18;4;;;12;4;40;;100;1;1;PEQUEÑA;1;0;2018;Trim.4;40
NOROCCIDENTE;CARIBE NORTE;682;DEL COUNTRY;1/12/2018;5,5;1;4;54;1;33;15;1;11;24;13;38;3;197;3;2;GRANDE;0;0;2018;Trim.4;35,8
NOROCCIDENTE;CARIBE NORTE;304;MAICAO;1/12/2018;2,5;1;;168;2;14;2;1;;9;1;34;;231;1;1;PEQUEÑA;1;0;2018;Trim.4;92,4
NOROCCIDENTE;CARIBE NORTE;408;MARINELO;1/12/2018;2,5;1;3;13;;25;3;3;;25;8;16;2;98;1;1;MEDIANA;0;1;2018;Trim.4;39,2
NOROCCIDENTE;CARIBE NORTE;301;MERCADO NUEVO - VALLEDUPAR;1/12/2018;2,5;1;;281;2;25;4;;;8;2;29;;351;1;1;PEQUEÑA;0;0;2018;Trim.4;140,4
NOROCCIDENTE;CARIBE NORTE;405;RIOHACHA;1/12/2018;5,5;1;;357;;26;1;1;;12;3;29;;429;2;3;GRANDE;1;1;2018;Trim.4;78
NOROCCIDENTE;CARIBE NORTE;400;SANTA MARTA;1/12/2018;8,5;1;5;46;;116;12;1;1;38;16;52;;287;5;3;MUY GRANDE;0;0;2018;Trim.4;33,8
NOROCCIDENTE;CARIBE NORTE;687;SOLEDAD;1/12/2018;3,5;1;;22;1;24;4;3;;18;11;32;;115;2;1;MEDIANA;0;0;2018;Trim.4;32,9
NOROCCIDENTE;CARIBE NORTE;300;VALLEDUPAR;1/12/2018;7,5;1;3;193;;53;14;;1;46;6;78;;394;4;3;MUY GRANDE;0;0;2018;Trim.4;52,5
NOROCCIDENTE;CARIBE NORTE;227;VIA 40;1/12/2018;2,5;1;;11;;27;11;1;5;12;2;25;;94;1;1;PEQUEÑA;1;0;2018;Trim.4;37,6
NOROCCIDENTE;CARIBE SUR;234;BASE NAVAL BOLIVAR;1/12/2018;1;0;2;2;;9;3;;;;;;;16;1;0;DEPENDIENTE;1;0;2018;Trim.4;16
NOROCCIDENTE;CARIBE SUR;230;CARTAGENA;1/12/2018;9,5;1;19;97;;82;8;;1;51;16;78;2;354;5;4;MUY GRANDE;0;0;2018;Trim.4;37,3
NOROCCIDENTE;CARIBE SUR;305;MAMONAL;1/12/2018;1,5;1;7;17;;18;4;2;;11;;4;;63;1;0;MEDIANA;0;0;2018;Trim.4;42
NOROCCIDENTE;CARIBE SUR;240;MOMPOX;1/12/2018;2,5;1;19;10;;26;11;;;20;15;56;;157;1;1;MEDIANA;0;0;2018;Trim.4;62,8
NOROCCIDENTE;CARIBE SUR;310;MONTERIA;1/12/2018;9,5;1;1;57;;92;7;1;1;50;5;79;2;295;6;3;MUY GRANDE;0;0;2018;Trim.4;31,1
NOROCCIDENTE;CARIBE SUR;309;PLAZA BOCAGRANDE;1/12/2018;2;0;5;17;;3;4;;;;2;;;31;1;1;DEPENDIENTE;0;1;2018;Trim.4;15,5
NOROCCIDENTE;CARIBE SUR;311;PLAZA DE MERCADO MONTERIA;1/12/2018;5,5;1;3;14;;37;2;;;17;3;29;;105;3;2;GRANDE;0;0;2018;Trim.4;19,1
NOROCCIDENTE;CARIBE SUR;305;PLAZUELA;1/12/2018;2,5;1;1;29;;26;2;;;13;7;33;;111;1;1;MEDIANA;0;0;2018;Trim.4;44,4
NOROCCIDENTE;CARIBE SUR;640;SAN ANDRES;1/12/2018;4,5;1;5;9;1;22;5;;4;5;10;3;;64;2;2;GRANDE;0;0;2018;Trim.4;14,2
NOROCCIDENTE;CARIBE SUR;306;SAN FELIPE;1/12/2018;2,5;1;2;14;;14;2;1;;;4;;;37;1;1;Pequeña;0;1;2018;Trim.4;14,8
NOROCCIDENTE;CARIBE SUR;650;SINCELEJO;1/12/2018;7,5;1;8;834;;50;3;;;13;16;74;;998;4;3;MUY GRANDE;0;0;2018;Trim.4;133,1
NOROCCIDENTE;CARIBE SUR;231;TERMINAL MARITIMO;1/12/2018;6,5;1;85;29;;22;21;1;;20;4;32;;214;4;2;Grande;1;0;2018;Trim.4;32,9
NOROCCIDENTE;CARIBE SUR;315;TIERRA ALTA;1/12/2018;1;0;;14;;7;;;1;;1;;;23;0;1;DEPENDIENTE;0;0;2018;Trim.4;23
NOROCCIDENTE;MEDELLIN;278;BELEN;1/12/2018;3,5;1;;33;;25;6;1;;7;5;5;;82;2;1;PEQUEÑA;1;0;2018;Trim.4;23,4
NOROCCIDENTE;MEDELLIN;191;CENTRO ADMINIS. LA ALPUJARRA;1/12/2018;4,5;1;3;11;;19;6;;;6;5;13;3;66;2;2;MEDIANA;0;0;2018;Trim.4;14,7
NOROCCIDENTE;MEDELLIN;208;EL POBLADO;1/12/2018;2,5;1;2;20;;17;6;;;8;4;12;1;70;1;1;MEDIANA;0;0;2018;Trim.4;28
NOROCCIDENTE;MEDELLIN;187;GUAYABAL;1/12/2018;2,5;1;;14;;18;6;2;;6;4;14;;64;1;1;PEQUEÑA;0;0;2018;Trim.4;25,6
NOROCCIDENTE;MEDELLIN;190;GUAYAQUIL;1/12/2018;3,5;1;2;9;;14;3;1;;8;7;18;1;63;1;2;MEDIANA;1;0;2018;Trim.4;18
NOROCCIDENTE;MEDELLIN;182;LA PLAYA;1/12/2018;4,5;1;5;25;;35;7;1;;21;13;44;1;152;2;2;GRANDE;0;0;2018;Trim.4;33,8
NOROCCIDENTE;MEDELLIN;186;LAURELES;1/12/2018;3,5;1;;27;;26;5;2;;13;6;65;;144;2;1;MEDIANA;0;0;2018;Trim.4;41,1
NOROCCIDENTE;MEDELLIN;180;MEDELLIN;1/12/2018;8,5;1;13;84;;129;24;1;9;79;13;58;;410;6;2;Muy Grande;1;0;2018;Trim.4;48,2
NOROCCIDENTE;MEDELLIN;264;ONE PLAZA;1/12/2018;2;0;;4;;2;2;1;;;;;1;10;1;1;DEPENDIENTE;0;0;2018;Trim.4;5
NOROCCIDENTE;MEDELLIN;183;PALACE;1/12/2018;3,5;1;;26;;42;7;;;19;5;34;1;134;2;1;MEDIANA;1;0;2018;Trim.4;38,3
NOROCCIDENTE;MEDELLIN;181;SAN FERNANDO PLAZA;1/12/2018;3,5;1;;10;2;11;3;2;63;3;;5;1;100;2;1;PEQUEÑA;0;0;2018;Trim.4;28,6
NOROCCIDENTE;MEDELLIN;181;SAN LUCAS;1/12/2018;2,5;1;;1;;7;;;;5;2;1;;16;1;1;PEQUEÑA;0;0;2018;Trim.4;6,4
NOROCCIDENTE;MEDELLIN;212;SANTA TERESITA;1/12/2018;2,5;1;2;20;;15;11;2;;10;3;12;1;76;1;1;MEDIANA;1;0;2018;Trim.4;30,4
SURORIENTE;ORIENTAL;610;ARAUCA;1/12/2018;5,5;1;22;3;;47;13;;1;38;5;46;1;176;3;2;GRANDE;0;0;2018;Trim.4;32
SURORIENTE;ORIENTAL;490;BARBOSA;1/12/2018;3,5;1;11;9;;25;3;;1;18;6;14;1;88;1;2;MEDIANA;1;0;2018;Trim.4;25,1
SURORIENTE;ORIENTAL;500;BARRANCABERMEJA;1/12/2018;5,5;1;2;25;;59;9;2;;34;7;40;;178;3;2;GRANDE;1;0;2018;Trim.4;32,4
SURORIENTE;ORIENTAL;480;BUCARAMANGA;1/12/2018;11,5;1;6;87;1;106;17;4;5;71;42;76;;415;7;4;MUY GRANDE;0;0;2018;Trim.4;36,1
SURORIENTE;ORIENTAL;484;CABECERA DEL LLANO;1/12/2018;5,5;1;18;40;1;54;8;1;8;36;19;58;;243;3;2;GRANDE;1;0;2018;Trim.4;44,2
SURORIENTE;ORIENTAL;450;CUCUTA;1/12/2018;8,5;1;20;135;1;97;9;;;37;13;95;1;408;5;3;MUY GRANDE;0;0;2018;Trim.4;48
SURORIENTE;ORIENTAL;494;FLORIDA BLANCA;1/12/2018;3,5;1;3;38;;35;3;;;21;15;21;;136;2;1;MEDIANA;1;0;2018;Trim.4;38,9
SURORIENTE;ORIENTAL;481;GIRON;1/12/2018;3,5;1;1;26;3;39;8;1;3;19;9;21;;130;1;2;GRANDE;1;0;2018;Trim.4;37,1
SURORIENTE;ORIENTAL;700;MALAGA;1/12/2018;3,5;1;1;17;;37;13;1;3;23;12;20;1;128;2;1;PEQUEÑA;0;1;2018;Trim.4;36,6
SURORIENTE;ORIENTAL;720;PAMPLONA;1/12/2018;4,5;1;15;115;;56;9;;1;28;4;88;;316;2;2;GRANDE;0;0;2018;Trim.4;70,2
SURORIENTE;ORIENTAL;491;PUENTE NACIONAL;1/12/2018;2,5;1;12;9;;14;1;;;10;7;18;;71;1;1;PEQUEÑA;0;0;2018;Trim.4;28,4
SURORIENTE;ORIENTAL;488;SAN FRANCISCO - ZN ORIENTAL;1/12/2018;2,5;1;13;18;;26;4;3;;13;;26;;103;1;1;PEQUEÑA;1;0;2018;Trim.4;41,2
SURORIENTE;ORIENTAL;520;SAN GIL;1/12/2018;5,5;1;2;17;;53;5;;1;21;7;28;;134;3;2;GRANDE;1;0;2018;Trim.4;24,4
SURORIENTE;ORIENTAL;492;SANTANA;1/12/2018;2;0;10;6;;5;3;;4;;6;;1;35;1;1;PEQUEÑA;0;1;2018;Trim.4;17,5
