REGIONAL;ZONA;COD_OFICINA;OFICINA;MES;Asesores;Gerente;Gorra;Camisa;Corbata;Pantalón;Buso;Medias;Gafas;Cinturón;Blazer;Camiseta;Zapato;Total productos;Asesor 2;Asesor 1;Categoria;Rotación;Horario extendido;Año;Trimestre;Productividad
NOROCCIDENTE;CARIBE SUR;315;TIERRA ALTA;may-18;1;0;;;;10;1;;;;1;;;12;0;1;DEPENDIENTE;0;0;2018;Trim.2;12
NOROCCIDENTE;MEDELLIN;278;BELEN;may-18;4,5;1;2;37;;38;11;;;20;7;9;1;125;2;2;PEQUEÑA;0;0;2018;Trim.2;27,8
NOROCCIDENTE;MEDELLIN;191;CENTRO ADMINIS. LA ALPUJARRA;may-18;4,5;1;2;40;1;51;11;1;;26;6;30;;168;2;2;MEDIANA;0;0;2018;Trim.2;37,3
NOROCCIDENTE;MEDELLIN;208;EL POBLADO;may-18;2,5;1;;12;;16;16;;;6;7;2;2;61;1;1;MEDIANA;0;0;2018;Trim.2;24,4
NOROCCIDENTE;MEDELLIN;187;GUAYABAL;may-18;2,5;1;;32;;29;;;;11;2;16;;90;1;1;PEQUEÑA;1;0;2018;Trim.2;36
NOROCCIDENTE;MEDELLIN;190;GUAYAQUIL;may-18;2,5;1;13;29;;29;19;;;16;6;37;1;150;1;1;MEDIANA;1;0;2018;Trim.2;60
NOROCCIDENTE;MEDELLIN;182;LA PLAYA;may-18;4,5;1;7;48;;37;12;3;;23;5;26;;161;2;2;GRANDE;1;0;2018;Trim.2;35,8
NOROCCIDENTE;MEDELLIN;186;LAURELES;may-18;3,5;1;3;44;;38;10;1;;25;3;28;;152;2;1;MEDIANA;1;0;2018;Trim.2;43,4
NOROCCIDENTE;MEDELLIN;180;MEDELLIN;may-18;8,5;1;6;109;1;98;20;1;9;69;19;79;1;412;6;2;Muy Grande;1;0;2018;Trim.2;48,5
NOROCCIDENTE;MEDELLIN;264;ONE PLAZA;may-18;2;0;4;;;5;11;;;;2;;;22;1;1;DEPENDIENTE;1;0;2018;Trim.2;11
NOROCCIDENTE;MEDELLIN;183;PALACE;may-18;3,5;1;;36;;64;9;;1;21;4;15;1;151;2;1;MEDIANA;1;0;2018;Trim.2;43,1
NOROCCIDENTE;MEDELLIN;181;SAN FERNANDO PLAZA;may-18;3,5;1;;21;2;8;4;1;52;2;3;2;1;96;2;1;PEQUEÑA;1;0;2018;Trim.2;27,4
NOROCCIDENTE;MEDELLIN;181;SAN LUCAS;may-18;2,5;1;;4;;7;7;;;4;2;6;;30;1;1;PEQUEÑA;1;0;2018;Trim.2;12
NOROCCIDENTE;MEDELLIN;212;SANTA TERESITA;may-18;2,5;1;;29;;23;16;1;;15;2;28;;114;1;1;MEDIANA;0;0;2018;Trim.2;45,6
SURORIENTE;ORIENTAL;610;ARAUCA;may-18;5,5;1;23;131;;58;10;;;49;4;79;;354;3;2;GRANDE;0;0;2018;Trim.2;64,4
SURORIENTE;ORIENTAL;490;BARBOSA;may-18;3,5;1;9;14;;30;6;;3;16;7;8;1;94;1;2;MEDIANA;1;0;2018;Trim.2;26,9
SURORIENTE;ORIENTAL;500;BARRANCABERMEJA;may-18;5,5;1;8;57;;83;8;2;;50;5;39;;252;3;2;GRANDE;0;0;2018;Trim.2;45,8
SURORIENTE;ORIENTAL;480;BUCARAMANGA;may-18;11,5;1;13;155;3;145;28;5;;87;31;93;1;561;7;4;MUY GRANDE;0;0;2018;Trim.2;48,8
SURORIENTE;ORIENTAL;484;CABECERA DEL LLANO;may-18;5,5;1;20;101;1;60;11;3;1;42;17;48;;304;3;2;GRANDE;0;0;2018;Trim.2;55,3
SURORIENTE;ORIENTAL;450;CUCUTA;may-18;8,5;1;31;121;;169;15;;;63;12;98;;509;5;3;MUY GRANDE;1;0;2018;Trim.2;59,9
SURORIENTE;ORIENTAL;494;FLORIDA BLANCA;may-18;3,5;1;1;66;1;69;6;2;1;54;13;32;;245;2;1;MEDIANA;0;0;2018;Trim.2;70
SURORIENTE;ORIENTAL;481;GIRON;may-18;3,5;1;5;86;2;50;6;4;4;26;8;19;;210;1;2;GRANDE;0;0;2018;Trim.2;60
SURORIENTE;ORIENTAL;700;MALAGA;may-18;3,5;1;1;20;;64;3;3;2;45;20;25;;183;2;1;PEQUEÑA;0;1;2018;Trim.2;52,3
SURORIENTE;ORIENTAL;720;PAMPLONA;may-18;4,5;1;5;19;1;66;8;2;1;33;6;35;;176;2;2;GRANDE;0;0;2018;Trim.2;39,1
SURORIENTE;ORIENTAL;491;PUENTE NACIONAL;may-18;2,5;1;17;30;;18;1;;3;15;6;39;1;130;1;1;PEQUEÑA;1;0;2018;Trim.2;52
SURORIENTE;ORIENTAL;488;SAN FRANCISCO - ZN ORIENTAL;may-18;2,5;1;18;44;1;28;9;1;1;13;2;26;;143;1;1;PEQUEÑA;0;0;2018;Trim.2;57,2
SURORIENTE;ORIENTAL;520;SAN GIL;may-18;5,5;1;3;21;;67;2;;;36;8;37;;174;3;2;GRANDE;0;0;2018;Trim.2;31,6
SURORIENTE;ORIENTAL;492;SANTANA;may-18;2;0;9;;2;6;;2;;;4;;;23;1;1;PEQUEÑA;0;1;2018;Trim.2;11,5
SURORIENTE;ORIENTAL;530;SOCORRO;may-18;4,5;1;11;19;1;47;13;1;;32;9;33;1;167;2;2;MEDIANA;0;0;2018;Trim.2;37,1
SURORIENTE;ORIENTAL;451;TONCHALA;may-18;4,5;1;5;32;;56;5;;;35;13;39;1;186;2;2;GRANDE;1;0;2018;Trim.2;41,3
SURORIENTE;ORIENTAL;540;VELEZ;may-18;3,5;1;3;342;;20;6;;1;13;4;25;;414;2;1;MEDIANA;0;1;2018;Trim.2;118,3
OCCIDENTE;CALI;605;ALAMEDA;may-18;2,5;1;11;46;;25;12;;;7;5;34;2;142;1;1;PEQUEÑA;0;0;2018;Trim.2;56,8
OCCIDENTE;CALI;564;AVENIDA URIBE;may-18;6,5;1;29;28;;89;13;2;;34;15;54;;264;3;3;MEDIANA;1;0;2018;Trim.2;40,6
OCCIDENTE;CALI;560;CALI;may-18;10,5;1;88;201;3;179;25;4;23;95;29;97;;744;6;4;MUY GRANDE;1;0;2018;Trim.2;70,9
OCCIDENTE;CALI;574;CHIPICHAPE;may-18;5,5;1;20;64;;57;30;4;;34;10;48;2;269;3;2;GRANDE;0;0;2018;Trim.2;48,9
OCCIDENTE;CALI;577;CIUDAD JARDIN;may-18;2,5;1;24;50;;23;21;1;;9;2;35;;165;1;1;PEQUEÑA;0;0;2018;Trim.2;66
OCCIDENTE;CALI;582;COSMOCENTRO;may-18;5,5;1;4;43;1;41;6;1;1;16;22;14;1;150;3;2;GRANDE;1;0;2018;Trim.2;27,3
OCCIDENTE;CALI;564;EL GUABITO;may-18;4,5;1;10;50;;46;20;1;1;25;12;27;2;194;2;2;MEDIANA;1;0;2018;Trim.2;43,1
OCCIDENTE;CALI;598;EXT. CAJA CALIMA;may-18;3,5;1;2;57;1;42;10;;;36;12;59;3;222;2;1;PEQUEÑA;1;0;2018;Trim.2;63,4
OCCIDENTE;CALI;604;IMBANACO;may-18;2,5;1;5;39;;44;12;3;;17;13;15;1;149;1;1;PEQUEÑA;0;0;2018;Trim.2;59,6
OCCIDENTE;CALI;576;LA FLORESTA-CALI;may-18;4,5;1;19;38;2;30;21;;;8;10;36;3;167;2;2;PEQUEÑA;0;0;2018;Trim.2;37,1
OCCIDENTE;CALI;567;LA MERCED;may-18;2,5;1;4;18;;23;4;;;4;3;16;1;73;1;1;PEQUEÑA;1;0;2018;Trim.2;29,2
OCCIDENTE;CALI;578;PREMIER El LIMONAR;may-18;3,5;1;2;;;28;8;;;;8;;;46;2;1;DEPENDIENTE;0;0;2018;Trim.2;13,1
OCCIDENTE;CALI;565;SAN FERNANDO;may-18;4,5;1;34;24;;36;20;;;20;8;28;1;171;2;2;GRANDE;0;0;2018;Trim.2;38
OCCIDENTE;CALI;607;SAN NICOLAS;may-18;2,5;1;;47;;19;7;;;12;2;20;2;109;1;1;PEQUEÑA;0;0;2018;Trim.2;43,6
OCCIDENTE;CALI;586;TERCERA BRIGADA;may-18;3,5;1;7;130;;27;14;2;;28;6;64;1;279;2;1;MEDIANA;0;0;2018;Trim.2;79,7
OCCIDENTE;CALI;585;UNICENTRO - CALI;may-18;6,5;1;2;107;2;73;25;5;1;45;25;70;4;359;4;2;GRANDE;0;0;2018;Trim.2;55,2
OCCIDENTE;CALI;576;VILLA COLOMBIA;may-18;2,5;1;;48;;26;11;;;18;14;25;;142;1;1;PEQUEÑA;0;0;2018;Trim.2;56,8
OCCIDENTE;CENTRAL;551;AVENIDA QUINTA;may-18;5,5;1;20;89;;74;14;1;1;46;12;26;;283;3;2;GRANDE;1;0;2018;Trim.2;51,5
OCCIDENTE;CENTRAL;362;EL ESPINAL;may-18;4,5;1;5;578;;64;10;;;43;11;36;;747;2;2;MEDIANA;0;0;2018;Trim.2;166
OCCIDENTE;CENTRAL;624;EL JORDAN;may-18;2,5;1;2;52;;16;2;;;9;9;9;;99;1;1;PEQUEÑA;0;0;2018;Trim.2;39,6
OCCIDENTE;CENTRAL;388;GARZON;may-18;2,5;1;2;159;;39;;;;17;1;28;;246;1;1;PEQUEÑA;1;0;2018;Trim.2;98,4
OCCIDENTE;CENTRAL;360;GIRARDOT;may-18;4,5;1;23;52;1;67;7;;1;31;9;28;;219;3;1;GRANDE;1;0;2018;Trim.2;48,7
OCCIDENTE;CENTRAL;391;HONDA;may-18;3,5;1;3;29;;55;6;;5;42;6;20;;166;2;1;PEQUEÑA;0;0;2018;Trim.2;47,4
OCCIDENTE;CENTRAL;550;IBAGUE;may-18;8,5;1;15;64;6;101;14;2;3;58;25;62;2;352;5;3;MUY GRANDE;1;0;2018;Trim.2;41,4
OCCIDENTE;CENTRAL;392;LA DORADA;may-18;3,5;1;10;202;;73;5;;;53;5;85;;433;1;2;PEQUEÑA;0;0;2018;Trim.2;123,7
OCCIDENTE;CENTRAL;394;MARIQUITA;may-18;3,5;1;26;109;;48;5;;;24;5;21;;238;2;1;PEQUEÑA;0;1;2018;Trim.2;68
OCCIDENTE;CENTRAL;366;MELGAR;may-18;2,5;1;8;23;;31;8;3;1;14;5;28;;121;1;1;PEQUEÑA;1;0;2018;Trim.2;48,4
OCCIDENTE;CENTRAL;390;NEIVA;may-18;7,5;1;;77;;95;10;1;;47;4;88;;322;4;3;MUY GRANDE;1;0;2018;Trim.2;42,9
OCCIDENTE;CENTRAL;425;PITALITO;may-18;5,5;1;6;46;;80;1;;2;47;8;86;;276;3;2;GRANDE;0;0;2018;Trim.2;50,2
OCCIDENTE;CENTRAL;265;PUERTO BOYACA;may-18;3,5;1;12;20;;44;18;1;;18;6;44;;163;2;1;PEQUEÑA;0;0;2018;Trim.2;46,6
OCCIDENTE;CENTRAL;389;SAN JUAN PLAZA;may-18;2,5;1;;24;;22;7;;;13;2;42;1;111;1;1;PEQUEÑA;0;0;2018;Trim.2;44,4
OCCIDENTE;CENTRAL;364;TOLEMAIDA;may-18;4,5;1;29;312;;30;14;3;;20;1;33;;442;2;2;GRANDE;0;1;2018;Trim.2;98,2
OCCIDENTE;CENTRAL;554;YULIMA;may-18;6,5;1;4;84;;109;10;;1;46;15;28;;297;4;2;GRANDE;1;0;2018;Trim.2;45,7
SURORIENTE;CUNDINAMARCA Y SUR;361;AGUA DE DIOS;may-18;2,5;1;4;27;1;60;4;1;;31;12;17;1;158;1;1;PEQUEÑA;0;0;2018;Trim.2;63,2
SURORIENTE;CUNDINAMARCA Y SUR;320;CAQUEZA;may-18;2,5;1;4;31;;19;6;;5;13;14;19;1;112;1;1;PEQUEÑA;0;0;2018;Trim.2;44,8
SURORIENTE;CUNDINAMARCA Y SUR;330;CHIPAQUE;may-18;2,5;1;1;12;;5;4;;15;3;15;12;1;68;1;1;PEQUEÑA;0;0;2018;Trim.2;27,2
SURORIENTE;CUNDINAMARCA Y SUR;340;CHOACHI;may-18;2,5;1;;15;;6;4;;5;8;17;19;;74;1;1;PEQUEÑA;1;0;2018;Trim.2;29,6
SURORIENTE;META, BOYACA Y NARIÑO;371;COGUA;may-18;2,5;1;4;15;2;18;;;1;9;15;14;;78;1;1;PEQUEÑA;0;0;2018;Trim.2;31,2
SURORIENTE;CUNDINAMARCA Y SUR;350;FACATATIVA;may-18;5,5;1;8;763;;66;6;2;;35;19;132;1;1032;3;2;GRANDE;1;0;2018;Trim.2;187,6
SURORIENTE;CUNDINAMARCA Y SUR;620;FLORENCIA;may-18;7,5;1;51;233;2;71;10;;2;38;9;8;1;425;4;3;GRANDE;0;1;2018;Trim.2;56,7
SURORIENTE;CUNDINAMARCA Y SUR;341;FOMEQUE;may-18;2,5;1;5;15;1;7;2;;;5;19;12;;66;1;1;PEQUEÑA;1;1;2018;Trim.2;26,4
SURORIENTE;CUNDINAMARCA Y SUR;353;FUSAGASUGA;may-18;3,5;1;3;247;;40;4;1;;26;17;24;;362;2;1;MEDIANA;1;0;2018;Trim.2;103,4
SURORIENTE;CUNDINAMARCA Y SUR;269;LETICIA;may-18;2,5;1;5;56;1;42;4;;;31;3;17;;159;1;1;PEQUEÑA;0;1;2018;Trim.2;63,6
SURORIENTE;CUNDINAMARCA Y SUR;345;MADRID;may-18;3,5;1;31;65;;44;5;1;1;27;13;30;;217;2;1;MEDIANA;0;0;2018;Trim.2;62
SURORIENTE;CUNDINAMARCA Y SUR;257;MONTERREY;may-18;2,5;1;17;38;;9;4;;2;5;1;24;;100;1;1;PEQUEÑA;0;0;2018;Trim.2;40
SURORIENTE;CUNDINAMARCA Y SUR;351;NOVA PLAZA FACATATIVA;may-18;2;0;10;;;18;2;;;;4;;;34;1;1;DEPENDIENTE;1;0;2018;Trim.2;17
SURORIENTE;CUNDINAMARCA Y SUR;691;PUERTO LEGUIZAMO;may-18;2,5;1;23;94;;15;;;1;13;3;11;;160;1;1;PEQUEÑA;0;0;2018;Trim.2;64
SURORIENTE;META, BOYACA Y NARIÑO;355;SANTA LUCIA DE CHIA;may-18;2,5;1;4;48;1;18;5;;;3;3;21;;103;1;1;MEDIANA;1;0;2018;Trim.2;41,2
SURORIENTE;CUNDINAMARCA Y SUR;363;TOCAIMA;may-18;2,5;1;4;25;;22;4;1;1;12;7;15;;91;1;1;PEQUEÑA;0;0;2018;Trim.2;36,4
SURORIENTE;CUNDINAMARCA Y SUR;342;UBAQUE;may-18;1;0;;;1;5;;;;;10;;;16;0;1;PEQUEÑA;0;0;2018;Trim.2;16
SURORIENTE;CUNDINAMARCA Y SUR;331;UNE;may-18;1;0;8;;1;2;;;;;4;;;15;0;1;DEPENDIENTE;0;0;2018;Trim.2;15
SURORIENTE;META, BOYACA Y NARIÑO;23;VILLAPINZON;may-18;2,5;1;5;25;;13;4;;26;9;8;18;;108;1;1;PEQUEÑA;0;0;2018;Trim.2;43,2
SURORIENTE;CUNDINAMARCA Y SUR;252;YOPAL;may-18;5,5;1;1;36;1;72;5;1;4;29;7;28;;184;3;2;GRANDE;0;0;2018;Trim.2;33,5
SURORIENTE;META, BOYACA Y NARIÑO;370;ZIPAQUIRA;may-18;4,5;1;19;137;;42;3;;6;16;11;32;;266;2;2;MEDIANA;0;0;2018;Trim.2;59,1
SURORIENTE;META, BOYACA Y NARIÑO;411;ACACIAS;may-18;3,5;1;;24;1;36;3;;1;24;5;24;;118;2;1;MEDIANA;0;0;2018;Trim.2;33,7
SURORIENTE;META, BOYACA Y NARIÑO;260;DUITAMA;may-18;4,5;1;23;66;;91;30;;;56;8;43;;317;2;2;GRANDE;0;0;2018;Trim.2;70,4
SURORIENTE;META, BOYACA Y NARIÑO;413;GRANADA;may-18;2,5;1;;15;;15;3;;1;4;6;17;;61;1;1;MEDIANA;1;0;2018;Trim.2;24,4
SURORIENTE;META, BOYACA Y NARIÑO;430;IPIALES;may-18;4,5;1;22;43;1;35;4;;5;19;24;71;;224;2;2;MEDIANA;0;1;2018;Trim.2;49,8
SURORIENTE;META, BOYACA Y NARIÑO;417;LLANOCENTRO;may-18;2,5;1;;33;;19;3;;;7;4;19;1;86;1;1;PEQUEÑA;0;0;2018;Trim.2;34,4
SURORIENTE;META, BOYACA Y NARIÑO;690;MOCOA;may-18;5,5;1;7;23;;55;8;;;36;2;32;;163;3;2;MEDIANA;1;1;2018;Trim.2;29,6
SURORIENTE;META, BOYACA Y NARIÑO;261;PAIPA;may-18;2,5;1;1;5;1;24;;;5;11;28;1;1;77;1;1;PEQUEÑA;0;0;2018;Trim.2;30,8
SURORIENTE;META, BOYACA Y NARIÑO;420;PASTO;may-18;7,5;1;6;100;;105;21;;2;32;22;81;;369;4;3;MUY GRANDE;1;0;2018;Trim.2;49,2
SURORIENTE;CUNDINAMARCA Y SUR;54;SAN JOSE DEL GUAVIARE;may-18;5,5;1;18;26;2;31;10;;7;20;2;40;3;159;3;2;GRANDE;0;0;2018;Trim.2;28,9
SURORIENTE;META, BOYACA Y NARIÑO;445;SIBUNDOY;may-18;2,5;1;8;34;;15;6;;1;13;3;20;;100;1;1;PEQUEÑA;0;0;2018;Trim.2;40
SURORIENTE;META, BOYACA Y NARIÑO;270;SOGAMOSO;may-18;4,5;1;48;62;;70;8;;;33;32;44;;297;2;2;GRANDE;0;0;2018;Trim.2;66
SURORIENTE;META, BOYACA Y NARIÑO;250;TUNJA;may-18;7,5;1;22;77;;99;28;5;;54;27;34;1;347;4;3;MUY GRANDE;1;0;2018;Trim.2;46,3
SURORIENTE;META, BOYACA Y NARIÑO;435;TUQUERRES;may-18;2,5;1;5;6;;20;6;;3;5;8;30;;83;1;1;PEQUEÑA;0;0;2018;Trim.2;33,2
SURORIENTE;META, BOYACA Y NARIÑO;423;UNICENTRO - PASTO;may-18;2,5;1;3;37;;33;6;2;;21;13;27;;142;1;1;PEQUEÑA;1;0;2018;Trim.2;56,8
SURORIENTE;META, BOYACA Y NARIÑO;251;VILLA DE LEYVA;may-18;2,5;1;4;16;;14;4;;1;7;21;4;;71;1;1;PEQUEÑA;1;1;2018;Trim.2;28,4
SURORIENTE;META, BOYACA Y NARIÑO;410;VILLAVICENCIO;may-18;6,5;1;3;306;;82;6;;1;62;7;53;;520;3;3;MUY GRANDE;0;0;2018;Trim.2;80
OCCIDENTE;VALLE Y EJE CAFETERO;460;ARMENIA;may-18;8,5;1;21;82;;100;12;2;;44;18;16;;295;5;3;MUY GRANDE;0;0;2018;Trim.2;34,7
OCCIDENTE;VALLE Y EJE CAFETERO;570;BUENAVENTURA;may-18;5,5;1;2;74;;54;7;;;46;15;42;;240;3;2;GRANDE;0;0;2018;Trim.2;43,6
OCCIDENTE;VALLE Y EJE CAFETERO;580;BUGA;may-18;4,5;1;14;194;1;62;8;1;1;37;16;43;;377;2;2;GRANDE;0;0;2018;Trim.2;83,8
OCCIDENTE;VALLE Y EJE CAFETERO;660;CARTAGO;may-18;4,5;1;2;245;;67;7;2;;38;14;22;;397;2;2;GRANDE;0;0;2018;Trim.2;88,2
OCCIDENTE;VALLE Y EJE CAFETERO;474;DOS QUEBRADAS;may-18;3,5;1;6;30;;42;8;2;;17;3;18;;126;2;1;PEQUEÑA;1;1;2018;Trim.2;36
OCCIDENTE;VALLE Y EJE CAFETERO;280;MANIZALES;may-18;11;2;3;91;;84;9;4;;37;17;32;;277;5;5;MUY GRANDE;0;0;2018;Trim.2;25,2
OCCIDENTE;VALLE Y EJE CAFETERO;583;NUEVA OFICINA YUMBO;may-18;3,5;1;3;24;;34;10;;;25;5;78;;179;2;1;PEQUEÑA;0;0;2018;Trim.2;51,1
OCCIDENTE;VALLE Y EJE CAFETERO;590;PALMIRA;may-18;6,5;1;53;66;;126;18;;;57;15;105;1;441;4;2;GRANDE;0;0;2018;Trim.2;67,8
OCCIDENTE;VALLE Y EJE CAFETERO;470;PEREIRA;may-18;6,5;1;;107;1;60;3;2;3;17;7;20;;220;3;3;MUY GRANDE;0;0;2018;Trim.2;33,8
OCCIDENTE;VALLE Y EJE CAFETERO;290;POPAYAN;may-18;6,5;1;11;156;;80;2;;1;45;15;81;;391;3;3;MUY GRANDE;1;0;2018;Trim.2;60,2
OCCIDENTE;VALLE Y EJE CAFETERO;600;TULUA;may-18;9,5;1;13;163;;153;14;1;;77;30;107;;558;5;4;GRANDE;1;0;2018;Trim.2;58,7
OCCIDENTE;VALLE Y EJE CAFETERO;440;TUMACO;may-18;4,5;1;2;92;;58;6;;1;29;10;67;;265;2;2;MEDIANA;0;0;2018;Trim.2;58,9
OCCIDENTE;VALLE Y EJE CAFETERO;291;UNIVERSIDAD DEL CAUCA;may-18;1;0;;;;12;;;;;;;;12;1;0;DEPENDIENTE;1;0;2018;Trim.2;12
OCCIDENTE;VALLE Y EJE CAFETERO;606;VIVA BUENAVENTURA;may-18;2,5;1;8;;;10;3;;;;3;;;24;1;1;DEPENDIENTE;0;1;2018;Trim.2;9,6
BOGOTÁ Y PYME;BOGOTÁ CENTRO;141;AVENIDA SEXTA - BOGOTA;jun-18;2,5;1;1;14;;26;1;;2;7;8;7;;66;1;1;PEQUEÑA;0;0;2018;Trim.2;26,4
BOGOTÁ Y PYME;BOGOTÁ SUR ;130;BARRIO RESTREPO;jun-18;4,5;1;;50;;33;6;2;;25;13;25;;154;2;2;GRANDE;1;0;2018;Trim.2;34,2
BOGOTÁ Y PYME;BOGOTÁ CENTRO;19;BARRIO RICAURTE;jun-18;2,5;1;;14;;4;9;1;1;1;2;2;;34;1;1;PEQUEÑA;1;0;2018;Trim.2;13,6
BOGOTÁ Y PYME;BOGOTÁ CENTRO;70;BOGOTA;jun-18;4,5;1;3;60;;22;7;2;3;9;11;63;;180;2;2;MUY GRANDE;1;0;2018;Trim.2;40
BOGOTÁ Y PYME;BOGOTÁ CENTRO;70;CALLE CATORCE;jun-18;9,5;1;59;82;;67;18;1;2;20;14;29;2;294;6;3;MUY GRANDE;1;0;2018;Trim.2;30,9
BOGOTÁ Y PYME;BOGOTÁ CENTRO;42;CENTRO ADMINISTRATIVO DISTRITAL;jun-18;2,5;1;1;8;;9;4;2;1;6;1;8;;40;1;1;PEQUEÑA;1;0;2018;Trim.2;16
BOGOTÁ Y PYME;BOGOTÁ CENTRO;26;LOS MINISTERIOS;jun-18;3,5;1;4;381;;24;13;2;;9;4;38;;475;2;1;MEDIANA;1;0;2018;Trim.2;135,7
BOGOTÁ Y PYME;BOGOTÁ CENTRO;19;PALOQUEMAO;jun-18;2,5;1;2;18;;7;5;;1;4;2;2;2;43;1;1;PEQUEÑA;1;0;2018;Trim.2;17,2
BOGOTÁ Y PYME;BOGOTÁ CENTRO;40;PRINCIPAL;jun-18;7,5;1;10;82;1;31;8;1;4;8;9;13;1;168;4;3;MUY GRANDE;1;0;2018;Trim.2;22,4
BOGOTÁ Y PYME;BOGOTÁ CENTRO;26;SAN AGUSTIN;jun-18;3,5;1;8;25;;15;;4;;3;2;8;;65;2;1;MEDIANA;1;0;2018;Trim.2;18,6
BOGOTÁ Y PYME;BOGOTÁ CENTRO;150;SAN DIEGO;jun-18;7,5;1;2;51;2;47;14;;6;26;12;39;1;200;4;3;MUY GRANDE;1;0;2018;Trim.2;26,7
BOGOTÁ Y PYME;BOGOTÁ CENTRO;42;SANS FACON;jun-18;2,5;1;9;20;;12;7;1;4;5;2;9;;69;1;1;PEQUEÑA;1;0;2018;Trim.2;27,6
BOGOTÁ Y PYME;BOGOTÁ SUR ;129;SOSIEGO;jun-18;2,5;1;1;23;1;15;3;;;9;5;7;;64;1;1;PEQUEÑA;1;0;2018;Trim.2;25,6
BOGOTÁ Y PYME;BOGOTÁ NORTE;11;ANTIGUO COUNTRY;jun-18;2,5;1;1;80;;2;4;2;1;;1;1;;92;1;1;PEQUEÑA;0;0;2018;Trim.2;36,8
BOGOTÁ Y PYME;BOGOTÁ CENTRO;66;AVENIDA CHILE;jun-18;4,5;1;15;83;1;19;6;3;11;8;6;32;1;185;2;2;GRANDE;1;0;2018;Trim.2;41,1
BOGOTÁ Y PYME;BOGOTÁ CENTRO;48;CALLE 64;jun-18;2;0;6;;;11;3;;;;;;;20;1;1;PEQUEÑA;1;0;2018;Trim.2;10
BOGOTÁ Y PYME;BOGOTÁ NORTE;98;CANTON NORTE;jun-18;2,5;1;8;45;;16;9;3;;9;1;82;;173;1;1;MEDIANA;0;0;2018;Trim.2;69,2
BOGOTÁ Y PYME;BOGOTÁ NORTE;88;CEDRITOS;jun-18;3,5;1;7;69;1;33;13;1;;20;11;28;1;184;2;1;GRANDE;1;1;2018;Trim.2;52,6
BOGOTÁ Y PYME;BOGOTÁ CENTRO;48;CHAPINERO;jun-18;6,5;1;3;60;;31;8;5;1;10;5;33;1;157;3;3;PEQUEÑA;1;0;2018;Trim.2;24,2
BOGOTÁ Y PYME;BOGOTÁ NORTE;63;CHICO - PARQUE 93;jun-18;3,5;1;5;14;4;5;6;2;45;4;5;24;;114;1;2;PEQUEÑA;1;0;2018;Trim.2;32,6
BOGOTÁ Y PYME;BOGOTÁ NORTE;29;LA CASTELLANA;jun-18;2,5;1;5;41;1;11;13;;2;7;8;23;3;114;1;1;MEDIANA;0;0;2018;Trim.2;45,6
BOGOTÁ Y PYME;BOGOTÁ OCCIDENTE;65;LA FLORESTA;jun-18;4,5;1;7;29;;42;5;1;8;15;14;1;;122;2;2;GRANDE;1;0;2018;Trim.2;27,1
BOGOTÁ Y PYME;BOGOTÁ NORTE;44;PLAZA IMPERIAL (SUBA);jun-18;3,5;1;15;109;;49;7;2;;28;15;18;;243;2;1;MEDIANA;1;0;2018;Trim.2;69,4
BOGOTÁ Y PYME;BOGOTÁ NORTE;45;SANTA FE;jun-18;3,5;1;14;108;;18;4;1;5;10;12;1;;173;2;1;MEDIANA;0;0;2018;Trim.2;49,4
BOGOTÁ Y PYME;BOGOTÁ CENTRO;170;SIETE DE AGOSTO;jun-18;2,5;1;;10;;12;4;1;1;7;7;12;;54;1;1;PEQUEÑA;0;0;2018;Trim.2;21,6
BOGOTÁ Y PYME;BOGOTÁ OCCIDENTE;87;TITAN PLAZA;jun-18;3,5;1;12;76;;33;11;2;1;12;18;19;1;185;2;1;MEDIANA;1;1;2018;Trim.2;52,9
BOGOTÁ Y PYME;BOGOTÁ NORTE;41;TOBERIN;jun-18;3,5;1;6;40;;27;4;;1;12;2;2;;94;1;2;PEQUEÑA;0;0;2018;Trim.2;26,9
BOGOTÁ Y PYME;BOGOTÁ NORTE;39;UNICENTRO;jun-18;4,5;1;3;49;;36;9;;;19;5;18;1;140;2;2;GRANDE;0;0;2018;Trim.2;31,1
BOGOTÁ Y PYME;BOGOTÁ NORTE;22;USAQUEN;jun-18;3,5;1;6;33;1;14;13;;;11;8;16;;102;2;1;MEDIANA;0;0;2018;Trim.2;29,1
BOGOTÁ Y PYME;BOGOTÁ OCCIDENTE;14;ALAMOS INDUSTRIAL;jun-18;3,5;1;3;32;;21;;1;2;7;5;17;;88;2;1;PEQUEÑA;1;0;2018;Trim.2;25,1
BOGOTÁ Y PYME;BOGOTÁ OCCIDENTE;49;ARRECIFES ;jun-18;3,5;1;6;30;;16;11;2;;5;6;27;;103;2;1;MEDIANA;1;0;2018;Trim.2;29,4
BOGOTÁ Y PYME;BOGOTÁ OCCIDENTE;80;CAN;jun-18;8,5;1;11;93;1;56;20;11;;25;5;43;1;266;5;3;MUY GRANDE;0;0;2018;Trim.2;31,3
BOGOTÁ Y PYME;BOGOTÁ OCCIDENTE;12;CIUDAD UNIVERSITARIA;jun-18;2,5;1;4;19;;17;6;;;3;2;12;1;64;1;1;MEDIANA;0;0;2018;Trim.2;25,6
BOGOTÁ Y PYME;BOGOTÁ OCCIDENTE;14;EL DORADO;jun-18;3,5;1;2;13;;10;5;;;4;2;15;;51;2;1;PEQUEÑA;1;0;2018;Trim.2;14,6
